City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date,Current Description
439,Yermakovskoye,RU,53.2831,92.4003,-14.53,100,96,1.36,2023-01-02 21:26:21,overcast clouds
440,Xinxiang,CN,35.3089,113.8672,31.39,44,0,2.19,2023-01-02 21:26:22,clear sky
441,Kapoeta,SS,4.7717,33.5903,82.47,43,41,18.03,2023-01-02 21:26:22,scattered clouds
442,Beaufort,MY,5.3473,115.7455,74.26,95,100,3.18,2023-01-02 21:26:23,overcast clouds
443,Cayenne,GF,4.9333,-52.3333,78.84,78,0,5.75,2023-01-02 21:24:50,clear sky
444,Shenjiamen,CN,29.9576,122.298,46.67,65,100,14.72,2023-01-02 21:26:24,overcast clouds
445,Chanika,TZ,-5.4167,38.0167,65.77,98,49,3.13,2023-01-02 21:26:24,scattered clouds
446,Leshukonskoye,RU,64.8989,45.7622,-2.99,97,100,7.34,2023-01-02 21:26:24,overcast clouds
447,Avera,US,33.194,-82.5271,74.71,51,7,3.76,2023-01-02 21:26:25,clear sky
448,Corinto,GR,37.9407,22.9573,49.89,63,0,2.75,2023-01-02 21:26:25,clear sky
449,Boa Vista,BR,2.8197,-60.6733,87.78,51,40,10.36,2023-01-02 21:25:14,scattered clouds
450,Thinadhoo,MV,0.5333,72.9333,81.0,68,23,10.78,2023-01-02 21:26:26,few clouds
451,Sabang,ID,5.8933,95.3214,78.87,78,100,11.43,2023-01-02 21:26:27,overcast clouds
452,Lake Havasu City,US,34.4839,-114.3224,60.06,33,0,12.66,2023-01-02 21:26:18,clear sky
453,Isangel,VU,-19.55,169.2667,82.09,74,55,7.76,2023-01-02 21:26:27,broken clouds
454,Pierre,US,44.3683,-100.351,31.86,77,100,3.44,2023-01-02 21:26:28,overcast clouds
455,Bastia,FR,42.6667,9.3333,59.31,91,75,5.75,2023-01-02 21:26:28,broken clouds
456,Vao,NC,-22.6667,167.4833,75.81,76,18,11.52,2023-01-02 21:26:29,few clouds
457,Cuxhaven,DE,53.8718,8.6909,42.96,88,63,17.92,2023-01-02 21:26:29,broken clouds
458,Mogadishu,SO,2.0371,45.3438,78.39,79,6,22.08,2023-01-02 21:26:29,clear sky
459,Russell,US,32.3502,-85.1999,78.08,88,97,3.6,2023-01-02 21:26:30,overcast clouds
460,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,77.45,95,92,2.08,2023-01-02 21:26:31,light rain
461,Narsaq,GL,60.9167,-46.05,-9.18,63,22,7.63,2023-01-02 21:26:31,few clouds
462,Hofgeismar,DE,51.4833,9.4,48.06,81,20,12.66,2023-01-02 21:26:31,few clouds
463,Barguzin,RU,53.6167,109.6167,-13.22,82,30,2.24,2023-01-02 21:26:32,scattered clouds
464,Akdepe,TM,42.0551,59.3788,46.49,65,100,25.95,2023-01-02 21:26:32,overcast clouds
465,Areia Branca,BR,-4.9561,-37.1369,84.4,74,100,16.46,2023-01-02 21:26:33,overcast clouds
466,Jumla,NP,29.2747,82.1838,31.66,40,1,5.64,2023-01-02 21:26:33,clear sky
467,Lusambo,CD,-4.9667,23.45,68.43,92,53,1.72,2023-01-02 21:26:33,broken clouds
468,Russkaya Polyana,UA,49.417,31.9201,44.58,86,95,6.76,2023-01-02 21:26:34,overcast clouds
469,Caconda,AO,-13.7333,15.0667,58.35,97,100,3.02,2023-01-02 21:26:34,light rain
470,Ambatondrazaka,MG,-17.8333,48.4167,67.73,90,100,1.25,2023-01-02 21:26:35,overcast clouds
471,Provideniya,RU,64.3833,-173.3,-3.15,83,11,8.32,2023-01-02 21:26:35,few clouds
472,Mulanur,IN,10.7667,77.7167,67.8,84,44,4.83,2023-01-02 21:26:35,scattered clouds
473,Rawson,AR,-43.3002,-65.1023,71.33,34,54,21.43,2023-01-02 21:26:36,broken clouds
474,Quimper,FR,48.0,-4.1,48.78,87,75,8.05,2023-01-02 21:25:14,broken clouds
475,Huarmey,PE,-10.0681,-78.1522,74.26,75,100,10.87,2023-01-02 21:26:36,overcast clouds
476,Harsud,IN,22.1,76.7333,55.99,50,0,7.54,2023-01-02 21:26:37,clear sky
477,Jawa,JO,31.8525,35.9393,46.71,61,75,16.11,2023-01-02 21:26:37,haze
478,Vredendal,ZA,-31.6683,18.5012,67.73,81,0,4.41,2023-01-02 21:26:38,clear sky
479,Alamosa,US,37.4695,-105.87,35.58,60,0,4.61,2023-01-02 21:26:34,clear sky
480,Gorontalo,ID,0.5412,123.0595,74.7,95,100,3.44,2023-01-02 21:26:38,overcast clouds
481,Bilma,NE,18.6853,12.9164,58.77,30,3,5.64,2023-01-02 21:26:39,clear sky
482,Hambantota,LK,6.1241,81.1185,70.14,94,20,4.61,2023-01-02 21:26:39,few clouds
483,Lithakia,GR,37.7167,20.8333,45.77,71,0,3.89,2023-01-02 21:26:39,clear sky
484,Hostotipaquillo,MX,21.0667,-104.0667,76.89,26,100,8.5,2023-01-02 21:26:40,overcast clouds
485,Havoysund,NO,70.9963,24.6622,34.03,99,100,5.73,2023-01-02 21:26:40,light snow
486,Toul,FR,48.6667,5.9167,47.05,93,100,9.22,2023-01-02 21:26:41,overcast clouds
487,Panlaitan,PH,12.1191,119.8486,80.65,78,91,5.12,2023-01-02 21:23:26,overcast clouds
488,Chirongui,YT,-12.9319,45.1483,82.33,76,86,9.48,2023-01-02 21:26:41,light rain
489,Kalulushi,ZM,-12.8378,28.0919,59.99,97,100,0.78,2023-01-02 21:26:42,overcast clouds
490,Upington,ZA,-28.4478,21.2561,80.1,38,96,10.87,2023-01-02 21:26:42,light rain
491,Merritt,CA,50.1123,-120.7942,28.33,78,100,1.99,2023-01-02 21:26:43,overcast clouds
492,Kautokeino,NO,69.0125,23.0412,5.05,99,100,1.92,2023-01-02 21:26:43,overcast clouds
493,Udachnyy,RU,66.4167,112.4,-19.01,95,99,4.34,2023-01-02 21:26:44,overcast clouds
494,Terre-De-Bas,GP,15.8501,-61.6442,78.58,70,6,15.48,2023-01-02 21:26:44,clear sky
495,Zhirnovsk,RU,50.9845,44.7735,31.35,75,52,15.35,2023-01-02 21:26:44,broken clouds
496,Marsa Matruh,EG,31.3525,27.2453,64.6,72,40,10.36,2023-01-02 21:26:45,light rain
497,Gat,IL,31.61,34.7642,59.68,100,15,17.38,2023-01-02 21:23:01,few clouds
498,Batagay,RU,67.6333,134.6333,-42.48,100,64,3.13,2023-01-02 21:26:45,broken clouds
499,Sulecin,PL,52.4443,15.1168,51.89,74,100,11.65,2023-01-02 21:26:46,light rain
500,Newport,GB,51.5877,-2.9984,41.11,92,31,5.75,2023-01-02 21:26:46,scattered clouds
501,Gulbene,LV,57.1777,26.7529,34.3,98,100,10.51,2023-01-02 21:26:47,snow
502,Tete,MZ,-16.1564,33.5867,74.52,84,93,3.58,2023-01-02 21:26:47,moderate rain
503,Rockhampton,AU,-23.3833,150.5,75.09,69,9,6.91,2023-01-02 21:26:47,clear sky
504,Ozernovskiy,RU,51.5,156.5167,25.3,73,100,24.11,2023-01-02 21:26:48,snow
505,Hope,US,33.6671,-93.5916,73.45,88,100,13.85,2023-01-02 21:26:48,overcast clouds
506,Kidal,ML,18.4411,1.4078,63.36,18,60,10.18,2023-01-02 21:26:49,broken clouds
507,Fairbanks,US,64.8378,-147.7164,13.96,83,0,5.75,2023-01-02 21:25:32,clear sky
508,Garowe,SO,8.4054,48.4845,68.18,71,0,16.93,2023-01-02 21:26:50,clear sky
509,Delijan,IR,33.9905,50.6838,37.31,42,0,2.08,2023-01-02 21:26:50,clear sky
510,Kodinsk,RU,58.6881,99.1844,4.95,97,100,3.78,2023-01-02 21:26:50,light snow
511,Estelle,US,29.8458,-90.1067,78.01,80,75,17.27,2023-01-02 21:26:51,broken clouds
512,Lexington,US,37.9887,-84.4777,62.6,85,100,3.44,2023-01-02 21:24:02,overcast clouds
513,Yar-Sale,RU,66.8333,70.8333,-4.74,98,100,18.25,2023-01-02 21:26:51,overcast clouds
514,Broken Hill,AU,-31.95,141.4333,66.16,57,0,19.91,2023-01-02 21:26:52,clear sky
515,Port Hawkesbury,CA,45.6169,-61.3485,32.88,93,100,11.01,2023-01-02 21:26:52,overcast clouds
516,Machilipatnam,IN,16.1667,81.1333,75.24,74,31,7.61,2023-01-02 21:26:53,scattered clouds
517,Celestun,MX,20.8667,-90.4,83.05,60,93,4.56,2023-01-02 21:26:53,overcast clouds
518,Neosho,US,36.869,-94.368,73.18,76,100,3.0,2023-01-02 21:26:53,very heavy rain
519,Hamilton,US,39.1834,-84.5333,61.57,85,100,8.05,2023-01-02 21:24:42,overcast clouds
520,Ndola,ZM,-12.9587,28.6366,60.62,98,100,1.95,2023-01-02 21:26:54,overcast clouds
521,Bambanglipuro,ID,-7.95,110.2833,76.44,87,100,10.67,2023-01-02 21:26:54,overcast clouds
522,Oktyabrskiy,RU,54.4815,53.471,23.11,88,100,17.02,2023-01-02 21:26:55,overcast clouds
523,Lacarak,RS,45.0022,19.5686,52.21,67,68,0.69,2023-01-02 21:26:55,broken clouds
524,Guerrero Negro,MX,27.9769,-114.0611,63.9,48,8,10.87,2023-01-02 21:26:56,clear sky
525,Sawakin,SD,19.1059,37.3321,75.42,84,98,15.77,2023-01-02 21:26:56,overcast clouds
526,Severo-Kurilsk,RU,50.6789,156.125,22.64,88,100,22.59,2023-01-02 21:26:56,snow
527,Aquiraz,BR,-3.9014,-38.3911,82.49,80,100,8.93,2023-01-02 21:26:57,overcast clouds
528,Agira,IT,37.6562,14.5216,49.41,82,6,2.39,2023-01-02 21:26:57,clear sky
529,Denpasar,ID,-8.65,115.2167,80.26,83,40,20.71,2023-01-02 21:24:24,scattered clouds
530,Chakia,IN,26.4167,85.05,53.29,72,0,4.54,2023-01-02 21:26:58,clear sky
531,Emba,KZ,48.8264,58.1442,33.1,96,100,24.38,2023-01-02 21:26:58,light snow
532,Conde,BR,-7.2597,-34.9075,80.06,78,40,10.36,2023-01-02 21:26:59,scattered clouds
533,Minsk,BY,53.9,27.5667,40.75,85,100,14.07,2023-01-02 21:23:33,overcast clouds
534,Leh,IN,34.1667,77.5833,1.04,74,54,3.13,2023-01-02 21:26:59,broken clouds
535,Vostok,RU,46.4856,135.8833,-11.13,98,100,5.41,2023-01-02 21:27:00,overcast clouds
536,Midland,US,31.9974,-102.0779,63.27,33,0,33.38,2023-01-02 21:27:00,dust
537,La Ronge,CA,55.1001,-105.2842,16.05,73,75,6.91,2023-01-02 21:27:01,broken clouds
538,Stornoway,GB,58.2093,-6.3865,42.76,89,20,20.71,2023-01-02 21:27:01,light rain
539,Sfantu Gheorghe,RO,45.8667,25.7833,47.57,54,5,1.01,2023-01-02 21:27:02,clear sky
540,Cadillac,US,44.2519,-85.4012,35.51,87,100,0.0,2023-01-02 21:27:02,overcast clouds
541,Alta Floresta,BR,-9.8756,-56.0861,78.39,92,57,2.24,2023-01-02 21:27:03,broken clouds
542,Culasi,PH,11.4272,122.056,76.21,94,100,17.31,2023-01-02 21:27:03,heavy intensity rain
543,Jacareacanga,BR,-6.2222,-57.7528,78.55,94,100,1.01,2023-01-02 21:27:04,overcast clouds
544,Sotouboua,TG,8.5667,0.9833,76.66,20,8,3.89,2023-01-02 21:27:04,clear sky
545,Juybar,IR,36.6412,52.9124,47.28,56,0,3.44,2023-01-02 21:27:05,clear sky
546,Moussoro,TD,13.6408,16.4901,68.18,27,0,17.16,2023-01-02 21:27:05,clear sky
547,Tigil,RU,57.8,158.6667,22.01,68,100,18.9,2023-01-02 21:27:05,overcast clouds
548,Harindanga,IN,22.0383,88.3214,64.17,48,3,6.4,2023-01-02 21:27:06,clear sky
549,Ojinaga,MX,29.5667,-104.4167,78.42,11,0,24.79,2023-01-02 21:27:06,clear sky
550,Richards Bay,ZA,-28.783,32.0377,70.07,92,38,5.86,2023-01-02 21:27:07,scattered clouds
551,Biu,NG,10.6129,12.1946,64.94,41,79,9.95,2023-01-02 21:27:07,broken clouds
552,Xining,CN,36.6167,101.7667,18.97,41,1,2.68,2023-01-02 21:27:08,clear sky
553,Inhambane,MZ,-23.865,35.3833,74.59,83,1,4.36,2023-01-02 21:27:08,clear sky
554,Altay,CN,47.8667,88.1167,12.07,75,100,5.55,2023-01-02 21:27:08,overcast clouds
555,Cardoso,BR,-20.0819,-49.9142,82.89,65,85,1.32,2023-01-02 21:27:09,heavy intensity rain
556,Salalah,OM,17.0151,54.0924,73.49,64,0,1.14,2023-01-02 21:27:09,clear sky
557,Ayni,TJ,39.3941,68.5377,20.12,54,28,8.03,2023-01-02 21:27:10,scattered clouds
558,Vestmanna,FO,62.1564,-7.1664,36.52,81,19,11.5,2023-01-02 21:27:10,few clouds
559,Lavrentiya,RU,65.5833,-171.0,-11.6,88,22,9.24,2023-01-02 21:27:11,few clouds
560,Hanna,CA,51.6334,-111.9018,20.43,82,29,8.05,2023-01-02 21:27:12,scattered clouds
561,Aguimes,ES,27.9054,-15.4461,63.66,77,0,9.22,2023-01-02 21:27:12,clear sky
562,Vila Do Maio,CV,15.1333,-23.2167,77.79,78,80,13.33,2023-01-02 21:27:12,broken clouds
563,Visnes,NO,59.3556,5.2242,39.22,93,75,6.91,2023-01-02 21:27:13,broken clouds
564,Mawlaik,MM,23.6333,94.4167,54.88,82,0,1.25,2023-01-02 21:27:13,clear sky
565,Naushki,RU,50.3828,106.1056,-26.39,100,90,1.77,2023-01-02 21:27:14,overcast clouds
566,Maldonado,UY,-34.6667,-54.9167,69.22,63,70,14.27,2023-01-02 21:27:14,broken clouds
567,Chinu,CO,9.1057,-75.3981,82.9,69,51,7.78,2023-01-02 21:27:14,broken clouds
568,San Cristobal,VE,7.7669,-72.225,73.58,67,87,0.51,2023-01-02 21:27:15,overcast clouds
569,Chicama,PE,-7.8447,-79.1469,72.14,60,63,10.42,2023-01-02 21:27:15,broken clouds
570,Carnduff,CA,49.1667,-101.8009,16.38,89,6,6.17,2023-01-02 21:27:16,clear sky
571,Menongue,AO,-14.6585,17.691,61.59,96,100,8.28,2023-01-02 21:27:16,light rain
572,Kununurra,AU,-15.7667,128.7333,75.18,94,98,5.75,2023-01-02 21:27:17,overcast clouds
573,Kloulklubed,PW,7.0419,134.2556,82.9,74,100,9.42,2023-01-02 21:27:17,overcast clouds
574,Kamenka,RU,51.3223,42.7678,30.72,84,54,10.78,2023-01-02 21:27:18,broken clouds
575,Dakar,SN,14.6937,-17.4441,76.08,78,0,4.61,2023-01-02 21:26:58,clear sky
576,Moose Factory,CA,51.2585,-80.6094,14.0,85,100,9.22,2023-01-02 21:27:18,overcast clouds
577,Kondinskoye,RU,59.6481,67.41,15.93,93,100,14.0,2023-01-02 21:27:18,overcast clouds
578,Werther,DE,52.0777,8.4179,46.85,87,96,10.4,2023-01-02 21:27:19,overcast clouds
579,Tchaourou,BJ,8.8865,2.5975,78.37,20,13,5.37,2023-01-02 21:27:19,few clouds
580,Opuwo,NA,-18.0607,13.84,68.14,73,100,15.66,2023-01-02 21:27:20,light rain
581,Itapirapua,BR,-15.8233,-50.6133,78.44,88,28,5.82,2023-01-02 21:27:20,moderate rain
582,Taveta,KE,-3.3963,37.6736,70.14,68,11,8.01,2023-01-02 21:27:21,few clouds
583,Lujan,AR,-34.5703,-59.105,85.82,34,0,10.0,2023-01-02 21:27:21,clear sky
584,Rodino,RU,52.5,80.25,21.36,89,100,16.06,2023-01-02 21:27:22,overcast clouds
585,Shimoda,JP,34.6667,138.95,43.54,71,72,8.14,2023-01-02 21:27:22,broken clouds
586,Miranpur,IN,29.3,77.9333,46.13,64,0,4.09,2023-01-02 21:27:23,clear sky
587,Itarema,BR,-2.9248,-39.9167,79.7,78,70,13.82,2023-01-02 21:27:23,broken clouds
588,San Luis,AR,-33.295,-66.3356,85.32,22,0,4.79,2023-01-02 21:27:23,clear sky
589,Mayumba,GA,-3.432,10.6554,77.74,86,78,4.59,2023-01-02 21:27:24,broken clouds
590,Saint-Pierre,RE,-21.3393,55.4781,76.68,65,80,8.05,2023-01-02 21:27:24,light rain
591,Vary,UA,48.1221,22.7128,39.27,85,41,4.56,2023-01-02 21:27:25,scattered clouds
592,Mehamn,NO,71.0357,27.8492,28.35,74,75,16.11,2023-01-02 21:27:25,broken clouds
593,Urengoy,RU,65.9667,78.3667,-13.95,96,100,10.33,2023-01-02 21:27:26,overcast clouds
594,Biak,ID,-0.9131,122.8766,76.37,78,100,4.29,2023-01-02 21:27:26,overcast clouds
595,Zhangye,CN,38.9342,100.4517,20.23,36,0,0.34,2023-01-02 21:27:27,clear sky
596,Garmsar,IR,35.2182,52.3409,41.43,45,0,1.7,2023-01-02 21:27:27,clear sky
597,Sydney,AU,-33.8679,151.2073,75.58,74,0,6.91,2023-01-02 21:26:17,clear sky
598,Thunder Bay,CA,48.4001,-89.3168,24.78,74,100,3.44,2023-01-02 21:27:24,overcast clouds
599,Buchanan,LR,5.8808,-10.0467,78.91,76,2,6.69,2023-01-02 21:27:28,clear sky
600,Okhotsk,RU,59.3833,143.3,-3.17,74,100,21.43,2023-01-02 21:27:28,overcast clouds
601,Flinders,AU,-34.5833,150.8552,73.38,80,1,7.0,2023-01-02 21:27:29,clear sky
602,Lata,PT,40.1629,-8.3327,43.92,91,2,1.95,2023-01-02 21:27:29,clear sky
603,Magaramkent,RU,41.6159,48.348,50.22,30,12,7.36,2023-01-02 21:27:30,few clouds
604,Sobolevo,RU,54.4299,31.8996,37.62,98,100,9.95,2023-01-02 21:27:30,light rain
605,Acapulco,MX,16.8634,-99.8901,84.02,65,75,11.5,2023-01-02 21:26:54,broken clouds
606,Kaseda,JP,31.4167,130.3167,48.7,67,6,16.42,2023-01-02 21:27:31,clear sky
607,Nuuk,GL,64.1835,-51.7216,12.81,57,75,17.27,2023-01-02 21:27:31,broken clouds
608,Finschhafen,PG,-6.6024,147.8681,81.23,79,100,7.56,2023-01-02 21:27:32,overcast clouds
609,Port Antonio,JM,18.18,-76.4612,82.31,70,20,7.54,2023-01-02 21:27:32,few clouds
610,Sterling,US,39.0062,-77.4286,63.21,63,75,8.05,2023-01-02 21:25:26,broken clouds
611,Halifax,CA,44.6453,-63.5724,35.46,84,100,5.99,2023-01-02 21:27:33,overcast clouds
612,Fereydun Kenar,IR,36.6864,52.5225,50.92,60,0,4.29,2023-01-02 21:27:33,clear sky
613,Poso,ID,-1.3959,120.7524,76.05,84,100,3.67,2023-01-02 21:27:34,overcast clouds
614,Kargopol,RU,61.5071,38.9456,20.32,92,100,8.55,2023-01-02 21:27:34,overcast clouds
615,Sukabumi,ID,-6.9181,106.9267,67.57,97,100,1.88,2023-01-02 21:27:34,overcast clouds
616,Whitecourt,CA,54.1502,-115.6855,16.84,100,75,2.3,2023-01-02 21:27:35,broken clouds
617,Ilkeston,GB,52.9706,-1.3095,36.28,87,0,6.91,2023-01-02 21:27:35,clear sky
618,Conceicao Das Alagoas,BR,-19.9147,-48.3883,82.18,78,37,5.5,2023-01-02 21:27:36,light rain
619,Beloha,MG,-25.1667,45.05,74.98,84,100,3.15,2023-01-02 21:27:36,overcast clouds
620,Tanout,NE,14.9709,8.8879,61.02,20,16,13.94,2023-01-02 21:27:36,few clouds
621,Caaguazu,PY,-25.45,-56.0167,73.29,93,100,1.25,2023-01-02 21:27:37,overcast clouds
622,Pundaguitan,PH,6.3711,126.1689,77.32,91,100,8.97,2023-01-02 21:27:37,overcast clouds
623,Ovalle,CL,-30.5983,-71.2003,81.27,34,0,9.95,2023-01-02 21:27:38,clear sky
624,Mandalgovi,MN,45.7625,106.2708,0.46,94,100,4.32,2023-01-02 21:27:38,overcast clouds
625,Filingue,NE,14.3521,3.3168,68.4,20,15,11.14,2023-01-02 21:27:39,few clouds
626,Gavrilovka Vtoraya,RU,52.877,42.7663,29.55,73,18,14.41,2023-01-02 21:27:39,few clouds
627,Sabha,LY,27.0377,14.4283,53.73,51,0,5.79,2023-01-02 21:27:40,clear sky
628,Novo Oriente,BR,-5.5344,-40.7742,85.86,40,83,5.75,2023-01-02 21:27:40,broken clouds
629,Paoua,CF,7.2427,16.4406,71.67,32,5,5.32,2023-01-02 21:27:40,clear sky
630,Namatanai,PG,-3.6667,152.4333,81.1,79,42,3.04,2023-01-02 21:27:41,scattered clouds
631,Diamantino,BR,-14.4086,-56.4461,85.96,67,16,5.1,2023-01-02 21:27:41,few clouds
632,Preobrazheniye,RU,42.9019,133.9064,6.93,76,5,9.17,2023-01-02 21:27:42,clear sky
633,Monte Alegre,BR,-2.0078,-54.0692,79.72,76,100,1.97,2023-01-02 21:27:42,overcast clouds
634,Fershampenuaz,RU,53.5202,59.8117,27.9,94,100,19.17,2023-01-02 21:27:42,snow
635,Sola,VU,-13.8833,167.55,81.34,80,100,23.64,2023-01-02 21:27:43,moderate rain
636,Naryan-Mar,RU,67.6713,53.087,-1.66,94,100,13.15,2023-01-02 21:27:43,overcast clouds
637,Port-Cartier,CA,50.0334,-66.8654,24.48,84,53,4.59,2023-01-02 21:27:44,broken clouds
638,Ilhabela,BR,-23.7781,-45.3581,74.84,89,27,4.68,2023-01-02 21:27:44,scattered clouds
639,Alibag,IN,18.6411,72.8792,71.67,65,0,5.1,2023-01-02 21:27:44,clear sky
640,Otane,NZ,-39.8833,176.6333,67.24,60,25,9.04,2023-01-02 21:27:45,scattered clouds
641,Kaniama,CD,-7.5667,24.1833,66.24,95,100,2.37,2023-01-02 21:27:45,overcast clouds
642,Koutsouras,GR,35.0339,25.9469,59.11,70,4,8.34,2023-01-02 21:27:46,clear sky
643,Tucuman,AR,-26.8241,-65.2226,86.0,30,0,3.44,2023-01-02 21:27:46,clear sky
644,Bairiki,KI,1.3292,172.9752,84.2,74,20,9.22,2023-01-02 21:27:46,few clouds
645,Ekhabi,RU,53.5102,142.9671,0.37,93,100,25.23,2023-01-02 21:27:47,overcast clouds
646,Jieshi,CN,22.8134,115.8257,60.3,77,97,11.36,2023-01-02 21:27:47,overcast clouds
647,Labuhan,ID,-6.8844,112.2051,76.57,87,99,9.91,2023-01-02 21:27:48,moderate rain
648,Moron,AR,-34.6534,-58.6198,87.03,24,0,8.61,2023-01-02 21:27:48,clear sky
649,Asfi,MA,32.2994,-9.2372,63.01,71,100,6.38,2023-01-02 21:27:49,overcast clouds
650,Mecca,SA,21.4267,39.8261,75.51,72,99,2.55,2023-01-02 21:27:49,overcast clouds
651,Dwarka,IN,22.2394,68.9678,70.0,52,68,8.72,2023-01-02 21:27:49,broken clouds
652,Santa Cruz,BO,-17.8,-63.1667,80.06,78,75,11.5,2023-01-02 21:27:50,moderate rain
653,Matagami,CA,49.7502,-77.6328,26.71,93,100,4.61,2023-01-02 21:27:50,overcast clouds
654,Chabahar,IR,25.2919,60.643,69.66,32,12,7.23,2023-01-02 21:27:51,few clouds
655,Flin Flon,CA,54.7682,-101.865,15.64,79,20,5.75,2023-01-02 21:27:51,few clouds
656,Lompoc,US,34.6391,-120.4579,52.79,81,75,10.36,2023-01-02 21:23:07,broken clouds
657,Riachao Das Neves,BR,-11.7461,-44.91,75.02,83,70,3.83,2023-01-02 21:27:51,broken clouds
658,Yatou,CN,37.15,122.3833,24.35,84,17,6.04,2023-01-02 21:27:52,few clouds
